Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,ZS Anzahl,Diesel,ZS Diesel,Hybrid,ZS Hybrid,Benzin-Hybrid,ZS Benzin-Hybrid,Diesel-Hybrid,ZS Diesel-Hybrid,Hybrid (ohne Plug-in),ZS Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),ZS Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),ZS Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,ZS Plug-in-Hybrid,Benzin-Plug-in-Hybrid,ZS Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,ZS Diesel-Plug-in-Hybrid,Elektro (BEV),ZS Elektro (BEV),Allradantrieb,ZS Allrad,offener Aufbau,ZS offener Aufbau,gewerblich,ZS gewerblich,ObjectId,Monat Sortierung
2026,Januar,MITTELKLASSE,OPEL,INSIGNIA,1,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,24895,1
2026,Januar,MITTELKLASSE,PEUGEOT,408,132,,,-,95,,95,,,-,69,,69,,,-,26,,26,,,-,37,,,-,,-,106,,24896,1
2026,Januar,MITTELKLASSE,PEUGEOT,508,1,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,1,,,-,1,,24897,1
2026,Januar,MITTELKLASSE,POLESTAR,2,138,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,138,,47,,,-,123,,24898,1
2026,Januar,MITTELKLASSE,SKODA,SUPERB,1519,,802,,602,,602,,,-,93,,93,,,-,509,,509,,,-,,-,490,,,-,1400,,24899,1
2026,Januar,MITTELKLASSE,TESLA,MODEL 3,162,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,162,,64,,,-,81,,24900,1
2026,Januar,MITTELKLASSE,TOGG,T10F,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,,-,,-,5,,24901,1
2026,Januar,MITTELKLASSE,VOLVO,60,171,,,-,171,,171,,,-,70,,70,,,-,101,,101,,,-,,-,101,,,-,117,,24902,1
2026,Januar,MITTELKLASSE,VW,PASSAT,3068,,1730,,1291,,1291,,,-,343,,343,,,-,948,,948,,,-,,-,379,,,-,2864,,24903,1
2026,Januar,OBERE MITTELKLASSE,AUDI,A6,3363,,5,,1575,,745,,830,,1121,,291,,830,,454,,454,,,-,1454,,1782,,,-,3168,,24904,1
2026,Januar,OBERE MITTELKLASSE,BMW,5ER,2392,,,-,1491,,784,,707,,814,,107,,707,,677,,677,,,-,901,,1504,,,-,2142,,24905,1
2026,Januar,OBERE MITTELKLASSE,LEXUS,ES,8,,,-,8,,8,,,-,8,,8,,,-,,-,,-,,-,,-,,-,,-,8,,24906,1
2026,Januar,OBERE MITTELKLASSE,MERCEDES,CLE,519,,,-,519,,455,,64,,438,,374,,64,,81,,81,,,-,,-,242,,222,,230,,24907,1
2026,Januar,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,1576,,,-,1327,,427,,900,,718,,151,,567,,609,,276,,333,,249,,660,,,-,1210,,24908,1
2026,Januar,OBERE MITTELKLASSE,SUBARU,OUTBACK,39,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,39,,,-,22,,24909,1
2026,Januar,OBERE MITTELKLASSE,TOYOTA,MIRAI,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,24910,1
2026,Januar,OBERE MITTELKLASSE,VOLVO,90,76,,,-,3,,3,,,-,,-,,-,,-,3,,3,,,-,73,,3,,,-,74,,24911,1
2026,Januar,OBERE MITTELKLASSE,VW,ID.7,2632,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2632,,840,,,-,2474,,24912,1
2026,Januar,OBERE MITTELKLASSE,XPENG,P7,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,2,,,-,2,,24913,1
2026,Januar,OBERE MITTELKLASSE,ZEEKR,001,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,2,,,-,2,,24914,1
2026,Januar,OBERKLASSE,AUDI,A7,4,,,-,4,,3,,1,,4,,3,,1,,,-,,-,,-,,-,4,,,-,4,,24915,1
2026,Januar,OBERKLASSE,AUDI,A8,121,,,-,121,,103,,18,,29,,11,,18,,92,,92,,,-,,-,121,,,-,118,,24916,1
2026,Januar,OBERKLASSE,AUDI,E-TRON GT,69,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,69,,69,,,-,62,,24917,1
2026,Januar,OBERKLASSE,BENTLEY,CONTINENTAL,26,,,-,24,,24,,,-,3,,3,,,-,21,,21,,,-,,-,25,,6,,22,,24918,1
2026,Januar,OBERKLASSE,BMW,7ER,101,,,-,51,,24,,27,,28,,1,,27,,23,,23,,,-,50,,74,,,-,86,,24919,1
2026,Januar,OBERKLASSE,BMW,8ER,9,,,-,2,,,-,2,,2,,,-,2,,,-,,-,,-,,-,9,,5,,7,,24920,1
2026,Januar,OBERKLASSE,LOTUS,EMEYA,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,8,,,-,8,,24921,1
2026,Januar,OBERKLASSE,LUCID,AIR,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,5,,,-,6,,24922,1
2026,Januar,OBERKLASSE,MERCEDES,S-KLASSE,266,,,-,201,,95,,106,,181,,75,,106,,20,,20,,,-,59,,237,,,-,246,,24923,1
2026,Januar,OBERKLASSE,PORSCHE,PANAMERA,186,,,-,139,,139,,,-,,-,,-,,-,139,,139,,,-,,-,182,,,-,169,,24924,1
2026,Januar,OBERKLASSE,PORSCHE,TAYCAN,258,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,258,,199,,,-,235,,24925,1
2026,Januar,OBERKLASSE,ROLLS ROYCE,SPECTRE,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,8,,,-,7,,24926,1
2026,Januar,OBERKLASSE,TESLA,MODEL S,14,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,14,,14,,,-,9,,24927,1
2026,Januar,SUVs,ALFA ROMEO,JUNIOR,257,,,-,239,,239,,,-,239,,239,,,-,,-,,-,,-,18,,36,,,-,76,,24928,1
2026,Januar,SUVs,ALFA ROMEO,STELVIO,85,,15,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,85,,,-,56,,24929,1
2026,Januar,SUVs,ALFA ROMEO,TONALE,67,,12,,55,,55,,,-,49,,49,,,-,6,,6,,,-,,-,6,,,-,44,,24930,1
2026,Januar,SUVs,ALPINE,A390,47,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,47,,47,,,-,46,,24931,1
2026,Januar,SUVs,AUDI,Q2,446,,64,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,56,,,-,375,,24932,1
2026,Januar,SUVs,AUDI,Q4,774,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,774,,293,,,-,640,,24933,1
2026,Januar,SUVs,AUDI,Q6,1358,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1358,,729,,,-,1192,,24934,1
2026,Januar,SUVs,BMW,IX,331,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,331,,331,,,-,303,,24935,1
2026,Januar,SUVs,BMW,X1,2848,,94,,1671,,1057,,614,,1365,,751,,614,,306,,306,,,-,961,,1509,,,-,1901,,24936,1
2026,Januar,SUVs,BMW,X2,461,,20,,217,,67,,150,,217,,67,,150,,,-,,-,,-,176,,259,,,-,368,,24937,1
2026,Januar,SUVs,BMW,XM,53,,,-,53,,53,,,-,,-,,-,,-,53,,53,,,-,,-,53,,,-,49,,24938,1
2026,Januar,SUVs,BYD,ATTO 2,234,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,234,,,-,,-,220,,24939,1
2026,Januar,SUVs,BYD,ATTO 3,31,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,31,,,-,,-,21,,24940,1
2026,Januar,SUVs,BYD,SEAL U,490,,,-,458,,458,,,-,,-,,-,,-,458,,458,,,-,32,,144,,,-,221,,24941,1
2026,Januar,SUVs,BYD,SEALION 7,151,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,151,,127,,,-,86,,24942,1
2026,Januar,SUVs,BYD,TANG,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,13,,,-,12,,24943,1
2026,Januar,SUVs,CADILLAC,OPTIQ,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,1,,,-,1,,24944,1
2026,Januar,SUVs,DACIA,BIGSTER,912,,,-,851,,839,,,-,851,,839,,,-,,-,,-,,-,,-,45,,,-,182,,24945,1
2026,Januar,SUVs,DACIA,DUSTER,579,,,-,463,,463,,,-,463,,463,,,-,,-,,-,,-,,-,41,,,-,104,,24946,1
2026,Januar,SUVs,DS,7,82,,51,,31,,31,,,-,,-,,-,,-,31,,31,,,-,,-,9,,,-,46,,24947,1
2026,Januar,SUVs,DS,8,10,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,10,,4,,,-,9,,24948,1
2026,Januar,SUVs,FERRARI,PUROSANGUE,28,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,28,,,-,19,,24949,1
2026,Januar,SUVs,FIAT,600,508,,,-,490,,490,,,-,490,,490,,,-,,-,,-,,-,18,,,-,,-,209,,24950,1
2026,Januar,SUVs,FORD,CAPRI,216,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,216,,78,,,-,161,,24951,1
2026,Januar,SUVs,FORD,EXPLORER,377,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,377,,86,,,-,259,,24952,1
2026,Januar,SUVs,FORD,KUGA,1168,,,-,1056,,1056,,,-,345,,345,,,-,711,,711,,,-,,-,161,,,-,537,,24953,1
2026,Januar,SUVs,FORD,MUSTANG MACH-E,40,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,40,,23,,,-,19,,24954,1
2026,Januar,SUVs,GWM,WEY 03,11,,,-,11,,11,,,-,,-,,-,,-,11,,11,,,-,,-,11,,,-,9,,24955,1
2026,Januar,SUVs,GWM,WEY 05,14,,,-,14,,14,,,-,,-,,-,,-,14,,14,,,-,,-,14,,,-,12,,24956,1
2026,Januar,SUVs,HONDA,CR-V,104,,,-,104,,104,,,-,76,,76,,,-,28,,28,,,-,,-,37,,,-,54,,24957,1
2026,Januar,SUVs,HONDA,E:NY1,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,,-,2,,24958,1
2026,Januar,SUVs,HONDA,HR-V,118,,,-,118,,118,,,-,118,,118,,,-,,-,,-,,-,,-,,-,,-,54,,24959,1
2026,Januar,SUVs,HONDA,ZR-V,44,,,-,44,,44,,,-,44,,44,,,-,,-,,-,,-,,-,,-,,-,24,,24960,1
2026,Januar,SUVs,HYUNDAI,BAYON,330,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,283,,24961,1
2026,Januar,SUVs,HYUNDAI,GV60,21,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,21,,18,,,-,21,,24962,1
2026,Januar,SUVs,HYUNDAI,GV70,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,9,,,-,8,,24963,1
2026,Januar,SUVs,HYUNDAI,IONIQ 9,137,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,137,,130,,,-,116,,24964,1
2026,Januar,SUVs,HYUNDAI,IONIQ5,424,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,424,,100,,,-,310,,24965,1
2026,Januar,SUVs,HYUNDAI,KONA,1180,,,-,224,,224,,,-,224,,224,,,-,,-,,-,,-,444,,36,,,-,517,,24966,1
2026,Januar,SUVs,HYUNDAI,NEXO,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,24967,1
2026,Januar,SUVs,HYUNDAI,TUCSON,1372,,,-,643,,595,,48,,394,,346,,48,,249,,249,,,-,,-,390,,,-,648,,24968,1
2026,Januar,SUVs,JEEP,AVENGER,454,,,-,192,,192,,,-,192,,192,,,-,,-,,-,,-,31,,84,,,-,265,,24969,1
2026,Januar,SUVs,KGM,ACTYON,33,,,-,1,,1,,,-,1,,1,,,-,,-,,-,,-,,-,15,,,-,12,,24970,1
2026,Januar,SUVs,KGM,KORANDO,20,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,9,,24971,1
2026,Januar,SUVs,KGM,TIVOLI,48,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,,-,11,,24972,1
2026,Januar,SUVs,KGM,TORRES,38,,,-,16,,16,,,-,16,,16,,,-,,-,,-,,-,9,,6,,,-,11,,24973,1
2026,Januar,SUVs,KIA,EV3,575,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,575,,,-,,-,248,,24974,1
2026,Januar,SUVs,KIA,EV5,285,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,285,,1,,,-,236,,24975,1
2026,Januar,SUVs,KIA,EV6,145,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,145,,88,,,-,113,,24976,1
2026,Januar,SUVs,KIA,EV9,58,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,58,,51,,,-,47,,24977,1
2026,Januar,SUVs,KIA,NIRO,38,,,-,38,,38,,,-,23,,23,,,-,15,,15,,,-,,-,,-,,-,22,,24978,1
2026,Januar,SUVs,KIA,SPORTAGE,692,,,-,294,,223,,71,,242,,171,,71,,52,,52,,,-,,-,224,,,-,319,,24979,1
2026,Januar,SUVs,KIA,STONIC,262,,,-,131,,131,,,-,131,,131,,,-,,-,,-,,-,,-,,-,,-,170,,24980,1
2026,Januar,SUVs,LADA,NIVA,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,2,,24981,1
2026,Januar,SUVs,LEAPMOTOR,B10,208,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,208,,,-,,-,34,,24982,1
2026,Januar,SUVs,LEAPMOTOR,C10,154,,,-,74,,74,,,-,,-,,-,,-,74,,74,,,-,80,,16,,,-,58,,24983,1
2026,Januar,SUVs,LEXUS,LBX,76,,,-,76,,76,,,-,76,,76,,,-,,-,,-,,-,,-,2,,,-,55,,24984,1
2026,Januar,SUVs,LEXUS,NX,54,,,-,54,,54,,,-,33,,33,,,-,21,,21,,,-,,-,34,,,-,43,,24985,1
2026,Januar,SUVs,LEXUS,RX,67,,,-,67,,67,,,-,11,,11,,,-,56,,56,,,-,,-,67,,,-,65,,24986,1
2026,Januar,SUVs,LEXUS,RZ,26,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,16,,,-,24,,24987,1
2026,Januar,SUVs,LEXUS,UX,29,,,-,29,,29,,,-,29,,29,,,-,,-,,-,,-,,-,2,,,-,22,,24988,1
2026,Januar,SUVs,LOTUS,ELETRE,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,8,,,-,6,,24989,1
2026,Januar,SUVs,LUCID,GRAVITY,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,5,,,-,5,,24990,1
2026,Januar,SUVs,LYNK & CO,01,13,,,-,13,,13,,,-,,-,,-,,-,13,,13,,,-,,-,,-,,-,9,,24991,1
2026,Januar,SUVs,LYNK & CO,02,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,,-,3,,24992,1
2026,Januar,SUVs,LYNK & CO,08,33,,,-,33,,33,,,-,,-,,-,,-,33,,33,,,-,,-,,-,,-,17,,24993,1
2026,Januar,SUVs,MASERATI,GRECALE,26,,,-,16,,16,,,-,16,,16,,,-,,-,,-,,-,1,,26,,,-,25,,24994,1
2026,Januar,SUVs,MAZDA,CX-30,1195,,,-,1195,,1195,,,-,1195,,1195,,,-,,-,,-,,-,,-,48,,,-,534,,24995,1
2026,Januar,SUVs,MAZDA,CX-5,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,24996,1
2026,Januar,SUVs,MAZDA,CX-60,500,,,-,500,,317,,183,,183,,,-,183,,317,,317,,,-,,-,495,,,-,337,,24997,1
2026,Januar,SUVs,MAZDA,CX-80,121,,2,,119,,89,,30,,30,,,-,30,,89,,89,,,-,,-,121,,,-,89,,24998,1
2026,Januar,SUVs,MAZDA,MX-30,1,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,,-,,-,,-,24999,1
2026,Januar,SUVs,MERCEDES,GLA,1816,,208,,866,,866,,,-,770,,770,,,-,96,,96,,,-,738,,352,,,-,783,,25000,1
2026,Januar,SUVs,MERCEDES,GLB,783,,316,,392,,392,,,-,392,,392,,,-,,-,,-,,-,75,,318,,,-,597,,25001,1
2026,Januar,SUVs,MERCEDES,"GLK, GLC",3140,,,-,3138,,960,,2178,,2012,,561,,1451,,1126,,399,,727,,,-,3140,,,-,2355,,25002,1
2026,Januar,SUVs,MG ROEWE,RX6,299,,,-,296,,296,,,-,93,,93,,,-,203,,203,,,-,,-,,-,,-,173,,25003,1
2026,Januar,SUVs,MG ROEWE,S5,106,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,106,,,-,,-,98,,25004,1
2026,Januar,SUVs,MG ROEWE,ZS,542,,,-,368,,368,,,-,368,,368,,,-,,-,,-,,-,,-,,-,,-,389,,25005,1
2026,Januar,SUVs,MITSUBISHI,ASX,157,,,-,115,,115,,,-,115,,115,,,-,,-,,-,,-,,-,,-,,-,49,,25006,1
2026,Januar,SUVs,MITSUBISHI,ECLIPSE CROSS,234,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,234,,,-,,-,219,,25007,1
2026,Januar,SUVs,MITSUBISHI,GRANDIS,258,,,-,258,,258,,,-,258,,258,,,-,,-,,-,,-,,-,,-,,-,222,,25008,1
2026,Januar,SUVs,MITSUBISHI,OUTLANDER,296,,,-,296,,296,,,-,,-,,-,,-,296,,296,,,-,,-,296,,,-,246,,25009,1
2026,Januar,SUVs,NISSAN,ARIYA,18,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,18,,8,,,-,10,,25010,1
2026,Januar,SUVs,NISSAN,QASHQAI,1049,,,-,1048,,1048,,,-,1048,,1048,,,-,,-,,-,,-,,-,23,,,-,848,,25011,1
2026,Januar,SUVs,OPEL,FRONTERA,763,,,-,550,,550,,,-,550,,550,,,-,,-,,-,,-,213,,,-,,-,507,,25012,1
2026,Januar,SUVs,OPEL,GRANDLAND X,1587,,,-,647,,647,,,-,437,,437,,,-,210,,210,,,-,939,,140,,,-,1078,,25013,1
2026,Januar,SUVs,OPEL,MOKKA,819,,,-,293,,293,,,-,293,,293,,,-,,-,,-,,-,69,,,-,,-,660,,25014,1
2026,Januar,SUVs,PEUGEOT,2008,1056,,,-,437,,437,,,-,437,,437,,,-,,-,,-,,-,317,,,-,,-,683,,25015,1
2026,Januar,SUVs,POLESTAR,3,29,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,29,,23,,,-,29,,25016,1
2026,Januar,SUVs,POLESTAR,4,365,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,365,,168,,,-,340,,25017,1
2026,Januar,SUVs,RENAULT,ARKANA,27,,,-,27,,27,,,-,27,,27,,,-,,-,,-,,-,,-,,-,,-,10,,25018,1
2026,Januar,SUVs,RENAULT,AUSTRAL,414,,,-,414,,414,,,-,414,,414,,,-,,-,,-,,-,,-,,-,,-,196,,25019,1
2026,Januar,SUVs,RENAULT,CAPTUR,295,,,-,224,,224,,,-,224,,224,,,-,,-,,-,,-,,-,,-,,-,59,,25020,1
2026,Januar,SUVs,RENAULT,RAFALE,107,,,-,107,,107,,,-,40,,40,,,-,67,,67,,,-,,-,67,,,-,67,,25021,1
2026,Januar,SUVs,RENAULT,SYMBIOZ,317,,,-,317,,317,,,-,317,,317,,,-,,-,,-,,-,,-,,-,,-,204,,25022,1
2026,Januar,SUVs,SEAT,ARONA,938,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,552,,25023,1
2026,Januar,SUVs,SEAT,ATECA,1383,,189,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,225,,,-,829,,25024,1
2026,Januar,SUVs,SEAT,FORMENTOR,1146,,72,,654,,654,,,-,365,,365,,,-,289,,289,,,-,,-,302,,,-,782,,25025,1
2026,Januar,SUVs,SEAT,TAVASCAN,826,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,826,,198,,,-,491,,25026,1
2026,Januar,SUVs,SEAT,TERRAMAR,1001,,,-,643,,643,,,-,322,,322,,,-,321,,321,,,-,,-,358,,,-,789,,25027,1
2026,Januar,SUVs,SKODA,ELROQ,3121,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3121,,416,,,-,1664,,25028,1
2026,Januar,SUVs,SKODA,ENYAQ,1841,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1841,,698,,,-,1534,,25029,1
2026,Januar,SUVs,SKODA,KAMIQ,1330,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,518,,25030,1
2026,Januar,SUVs,SKODA,KAROQ,2171,,420,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,538,,,-,868,,25031,1
2026,Januar,SUVs,SMART,1,171,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,171,,20,,,-,81,,25032,1
2026,Januar,SUVs,SMART,3,77,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,77,,28,,,-,44,,25033,1
2026,Januar,SUVs,SMART,5,218,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,218,,185,,,-,136,,25034,1
2026,Januar,SUVs,SUBARU,CROSSTREK,77,,,-,77,,77,,,-,77,,77,,,-,,-,,-,,-,,-,77,,,-,38,,25035,1
2026,Januar,SUVs,SUBARU,SOLTERRA,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,1,,,-,1,,25036,1
2026,Januar,SUVs,SUBARU,UNCHARTED,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,3,,,-,4,,25037,1
2026,Januar,SUVs,SUZUKI,ACROSS,14,,,-,14,,14,,,-,,-,,-,,-,14,,14,,,-,,-,14,,,-,13,,25038,1
2026,Januar,SUVs,SUZUKI,S-CROSS,124,,,-,124,,124,,,-,124,,124,,,-,,-,,-,,-,,-,56,,,-,96,,25039,1
2026,Januar,SUVs,SUZUKI,VITARA,462,,,-,420,,420,,,-,420,,420,,,-,,-,,-,,-,42,,257,,,-,239,,25040,1
2026,Januar,SUVs,TESLA,MODEL X,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,6,,,-,4,,25041,1
2026,Januar,SUVs,TESLA,MODEL Y,1119,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1119,,931,,,-,451,,25042,1
2026,Januar,SUVs,TOGG,T10X,37,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,37,,18,,,-,21,,25043,1
2026,Januar,SUVs,TOYOTA,BZ4,355,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,355,,180,,,-,242,,25044,1
2026,Januar,SUVs,TOYOTA,C-HR,214,,,-,214,,214,,,-,169,,169,,,-,45,,45,,,-,,-,2,,,-,161,,25045,1
2026,Januar,SUVs,TOYOTA,RAV 4,98,,,-,98,,98,,,-,50,,50,,,-,48,,48,,,-,,-,49,,,-,68,,25046,1
2026,Januar,SUVs,TOYOTA,URBAN CRUISER,55,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,55,,8,,,-,51,,25047,1
2026,Januar,SUVs,VINFAST,VF 6,30,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,30,,,-,,-,,-,25048,1
2026,Januar,SUVs,VINFAST,VF 8,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,4,,,-,1,,25049,1
2026,Januar,SUVs,VOLVO,C40,36,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,36,,16,,,-,28,,25050,1
2026,Januar,SUVs,VOLVO,EX30,274,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,274,,60,,,-,146,,25051,1
2026,Januar,SUVs,VOLVO,EX90,139,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,139,,126,,,-,117,,25052,1
2026,Januar,SUVs,VW,"ID.4, ID.5",991,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,991,,258,,,-,805,,25053,1
2026,Januar,SUVs,VW,T-CROSS,1929,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1120,,25054,1
2026,Januar,SUVs,VW,T-ROC,3859,,104,,2510,,2510,,,-,2510,,2510,,,-,,-,,-,,-,,-,68,,283,,2487,,25055,1
2026,Januar,SUVs,VW,TAIGO,934,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,555,,25056,1
2026,Januar,SUVs,VW,TAYRON,2763,,1245,,1278,,1277,,1,,417,,416,,1,,861,,861,,,-,,-,987,,,-,2425,,25057,1
2026,Januar,SUVs,XPENG,G6,219,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,219,,163,,,-,109,,25058,1
2026,Januar,SUVs,XPENG,G9,106,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,106,,79,,,-,83,,25059,1
2026,Januar,SUVs,ZEEKR,7X,7,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,7,,2,,,-,6,,25060,1
2026,Januar,SUVs,ZEEKR,X,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,1,,,-,1,,25061,1
2026,Januar,GELÄNDEWAGEN,AUDI,Q3,1217,,308,,452,,452,,,-,203,,203,,,-,249,,249,,,-,,-,288,,,-,871,,25062,1
2026,Januar,GELÄNDEWAGEN,AUDI,Q5,1379,,3,,1367,,814,,553,,938,,385,,553,,429,,429,,,-,,-,1300,,,-,1076,,25063,1
2026,Januar,GELÄNDEWAGEN,AUDI,Q7,278,,,-,232,,145,,87,,94,,7,,87,,138,,138,,,-,,-,278,,,-,241,,25064,1
2026,Januar,GELÄNDEWAGEN,AUDI,Q8,572,,,-,523,,278,,245,,334,,89,,245,,189,,189,,,-,,-,572,,,-,373,,25065,1
2026,Januar,GELÄNDEWAGEN,BENTLEY,BENTAYGA,15,,,-,5,,5,,,-,1,,1,,,-,4,,4,,,-,,-,14,,,-,13,,25066,1
2026,Januar,GELÄNDEWAGEN,BMW,X3,2799,,,-,2663,,1524,,1139,,1653,,514,,1139,,1010,,1010,,,-,136,,2799,,,-,2242,,25067,1
2026,Januar,GELÄNDEWAGEN,BMW,X4,113,,,-,111,,7,,104,,111,,7,,104,,,-,,-,,-,,-,113,,,-,106,,25068,1
2026,Januar,GELÄNDEWAGEN,BMW,X5,1139,,,-,1139,,442,,697,,871,,174,,697,,268,,268,,,-,,-,1139,,,-,1006,,25069,1
2026,Januar,GELÄNDEWAGEN,BMW,X6,168,,,-,167,,39,,128,,167,,39,,128,,,-,,-,,-,,-,168,,,-,144,,25070,1
2026,Januar,GELÄNDEWAGEN,BMW,X7,199,,,-,199,,52,,147,,199,,52,,147,,,-,,-,,-,,-,199,,,-,155,,25071,1
2026,Januar,GELÄNDEWAGEN,CADILLAC,ESCALADE,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,1,,25072,1
2026,Januar,GELÄNDEWAGEN,HYUNDAI,SANTA FE,98,,,-,98,,98,,,-,51,,51,,,-,47,,47,,,-,,-,88,,,-,81,,25073,1
2026,Januar,GELÄNDEWAGEN,INEOS,GRENADIER,28,,23,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,28,,,-,18,,25074,1
